abstract-region;['tenzor', 'pszeudotenzor', 'tenzor elemzés', 'tenzorok'];A tenzor egy matematikai objektum, amely a skalár és vektor fogalom általánosítása.
abstract-region;['polinom', 'polinomgyűrű', 'gyöktényezős alak', 'multinomiális', 'polinom függvény', 'polinomok', 'többváltozós polinom'];A matematikában a polinom egy olyan kifejezés, melyben csak számok és változók nemnegatív egész kitevőjű hatványainak szorzatai, illetve ilyenek összegei szerepelnek.
abstract-region;['határérték', 'lim', 'limes', 'limesz', 'korlátozzák pont', 'pont felhalmozódás'];A matematikában a határérték az az érték, amihez „egyre közelebb” kerül egy függvény vagy sorozat értéke, ahogy a függvény bemenete „egyre közelebb” kerül valamely adott véges értékhez vagy végtelenhez, ill. ahogy a sorozat indexe a végtelenhez tart.
abstract-region;['másodfokú függvény', 'másodfokú polinom'];Az egyváltozós másodfokú függvényt, más néven kvadratikus függvényt az elemi analízis területén belül olyan valós algebrai függvényként tartjuk számon, mely minden megfelelő x {\displaystyle x} -helyhez ezen x {\displaystyle x} hely négyzetértékét rendeli hozzá.
abstract-region;['binom', 'binomiális', 'binomials'];Az algebrában a binom egy kéttagú polinom, két monom összege – amit gyakran szögletes vagy kerek zárójel határol.
abstract-region;['operandus', 'operand', 'operandusok'];Az operandus az informatikában nem más, mint egy kifejezés tagja, amelyen valamiféle módosítást hajtunk végre, vagy felhasználjuk egy másik operandus értékének módosításához.
abstract-region;['valószínűségi változó', 'véletlen változó', 'sztochasztikus változó', 'variate', 'véletlen variate'];A valószínűségi változó a valószínűségszámítás egyik legfontosabb fogalma.
abstract-region;['vektoriális szorzat', 'vektor termék', 'határokon termék', 'kereszt termék', 'vektor kereszt termék'];A vektoriális szorzat háromdimenziós vektorokkal végzett olyan művelet, amelynek eredménye egy vektor.
abstract-region;['többszörös'];Az a egész szám többszöröse a b egész számnak, ha van olyan egész szám, amellyel b-t megszorozva a-t kapunk.
abstract-region;['legkisebb közös többszörös', 'lkkt', 'lcm', 'legkisebb közös többszöröse'];A számelméletben két vagy több pozitív egész szám legkisebb közös többszörösén azt a legkisebb pozitív egész számot értjük, amely az egész adott számok mindegyikével osztható.
