activity;['bilangan tatabahasa', 'bilangan', 'angka', 'beberapa', 'jumlah', 'nombor', 'nombor tatabahasa', 'paucal'];kategori tatabahasa menandakan pembezaan pengiraan
activity;['jai alai', 'jai-alai', 'pelota'];Jenis sukan
activity;['muzik hip hop', 'hip hop', 'hip-hop', 'muzik hip-hop', 'muzik rap', 'hip hop artis', 'kumpulan hip hop', 'kumpulan rap', 'rap'];Genre muzik
activity;['realiti maya', 'kenyataan maya', 'رياليتي ماي\u200e', 'رياليتي ماي', 'کڽاتاءن ماي', 'persekitaran maya', 'ruang maya'];Persekitaran yang diselakukan oleh komputer untuk memberi bayangan keberadaan sebenar dalam dunia sebenar atau maya
activity;['persetubuhan', 'hubungan seks', 'jimak', 'bersetubuh', 'hubungan jenis', 'hubungan kelamin', 'seks', 'hubungan seksual', 'sanggama', 'pengetahuan nafsu', 'perbuatan seks', 'perbuatan seksual', 'tingkah laku seksual manusia', 'seksual', 'senggama', 'aktiviti seksual', 'aktiviti seksual manusia', 'hubungan faraj', 'mengawan', 'persetubuhan faraj', 'pertemuan seksual', 'seks faraj', 'seks kasihan', 'seksual kongres'];Sebarang aksi dilakukan untuk pembiakan , kepuasan seksual ataupun kedua dua sekali
activity;['penyiaran', 'penyebaran', 'menyiarkan sederhana'];penyebaran kandungan audia dan video kepada umum melalui bahantara perhubungan massa
activity;['sendawa', 'eruktasi', 'sedawa', 'إيروکتاسي', 'سداوا', 'سنداوا', 'bersendawa', 'letusan'];Bunyi dan pengeluaran gas dari saluran pencernaan
activity;['perang dunia kedua', 'world war ii', 'perang dunia ii', 'pd ii', 'perang dunia ke-ii', 'perang dunia ke ii', 'pendudukan nazi', 'perang dunia 2'];Laman nyahkekaburan
activity;['pendidikan', 'arahan', 'mendidik', 'pelajaran', 'pendidik', 'pengajaran', 'didactics', 'sistem pendidikan', 'ajaran', 'didikan', 'pedagogi', 'petunjuk', 'aktiviti pendidikan', 'dididik'];Pembelajaran di mana pengetahuan dan kemahiran disalurkan melalui pengajaran
activity;['keganasan', 'kekerasan', 'kekejaman', 'kebengisan', 'kezaliman', 'ganas', 'desakan', 'paksa', 'paksaan', 'pemaksaan'];kegunaan kekerasan untuk mendatangkan penderitaan
activity;['khutbah', 'khotbah', 'dakwah', 'mengajar'];ucapan dalam sesebuah sembahyang utama disampaikan seorang agamawan kepada hadirin jemaah
activity;['perambangan', 'perawakan', 'ڤرامبڠن', 'ڤراوقن', 'rawak', 'randomisation'];perbuatan merambangkan sesuatu
activity;['profesional', 'pekerjaan', 'vokasi', 'profesion', 'kemahiran', 'pertukangan', 'profesi'];Kerjaya yang berasaskan latihan pendidikan khusus
activity;['pengewangan'];Laman nyahkekaburan
activity;['soal siasat', 'pemeriksaan', 'siasatan', 'soalan', 'disoal siasat', 'interrogatories', 'menyoal siasat', 'penyiasat', 'tanya'];Laman nyahkekaburan
activity;['bersekedudukan'];Tinggal bersama tanpa bernikah
activity;['dahagi', 'pemberontakan', 'mutinies', 'pemberontak bayaran'];Konspirasi dalam sesuatu pihak terhadap pihak berkuasa atau atasan
activity;['loteri', 'nombor ekor', 'cabutan bertuah', 'undian', 'tiket loteri'];perjudian melibatkan pembelian nombor dengan penentuan hadiah secara rawak
activity;['hukuman mati', 'pelaksanaan', 'hukuman bunuh', 'melaksanakan', 'pembunuhan', 'dihukum mati', 'dilaksanakan', 'hukuman', 'jenayah modal', 'kesalahan modal', 'pelaksanaan awam', 'pelaksanaan kehakiman'];Hukuman secara pembunuhan melalui undang-undang
activity;['akreditasi', 'pentauliahan', 'diiktiraf', 'mengakreditasi', 'unaccredited'];Laman nyahkekaburan
activity;['kerajaan', 'pentadbiran', 'pemerintah', 'kabinet', 'aktiviti kerajaan', 'mentadbir', 'sistem kerajaan', 'tadbir urus'];pentadbiran kerajaan atau politik
