activity;['háki king yelu', 'nhl on sportschannel america'];Ing háki king yelu metung yang pasiknángan at úri ning háking popular karing bangsâng mayelu ya ing klíma.
activity;['pámagáral', 'pamipagaral', 'edukasion', 'edukasiyon', 'edukasyon', 'educación', 'pamagaral'];== PAMIPAGARAL == Ing salitang "pamipagaral" meyakwa ya ing yamut a Kapampangan "aral", buri nang sabyan "abalu, laman o payabut ayakwa ning pamisip".
activity;['pasiknangan', 'deporti', 'isport', 'palakasan'];Ing pasiknángan o sport metung yang actividad a panibalan na ning metung a panibalan da reng kapalakaran o patakaran, at pakiabayan maki kacumpetencia o maki kalaban.
activity;['pámagáral', 'pamipagaral', 'edukasion', 'edukasiyon', 'edukasyon', 'educación', 'pamagaral'];== PAMIPAGARAL == Ing salitang "pamipagaral" meyakwa ya ing yamut a Kapampangan "aral", buri nang sabyan "abalu, laman o payabut ayakwa ning pamisip".
agentive-figure;['misasanmetung a bangsa', 'united nations'];Template:Infobox geopolitical organization Template:Contains Arabic text Ing Misasanmetung a Bangsa o United Nations king Ingles, metung yang aguman da reng bangsa, nung nu kayabe kareng kayang makasulat a parasan ing pamipasulung king pamisaup-saup king leying internasyunal, seguridad a internasyunal, panyulung a ekonomiku, panyulung a pangketawan, katulirang pantau, katulirang sibil, katimawang sibil, demokrasya, ampo ing pangmalwatan a karatunang pangyatu.
agentive-figure;['kristianismung ortodoksu', 'pisambang katolikung apostolikung ortodoksu', 'pisambang ortodoksu', 'iglesia ortodoxa'];Ing Kristianismung Ortodoksu, u ing Pisambang Katolikung Apostolikung Ortodoksu u ing Pisambang Ortodoksu king mas simpli, metung yang karing konfesiong Kristiánu.
agentive-figure;['relihion', 'kasalpantayanan', 'relihiyon', 'reliyun', 'religion', 'relihyon'];Ing relihion metung yang sistema ning moralidad, kreensia, praktika at/u etika.
agentive-figure;['islám', 'islam', 'islām'];Ing Islam metung yang relihion.
agentive-physical-object;['garden angelica'];Ing Garden Angelica (Angelica archangelica. syn.
agentive-physical-object;['palepalayan', 'echinochloa'];Ing Palepalayan metung yang uri ning dikut iláng a ibat king malisangan o tropical Asia a sadya rang tuturing uri ning dikut a panicum.
agentive-physical-object;['animal', 'animalia'];Para king tauan king en:Muppet Show, lon ya ing en:Animal.
agentive-physical-object;['tanaman'];Template:Taxobox begin Template:Taxobox image Template:Taxobox begin placement Template:Taxobox domain entry Template:Taxobox regnum entry Template:Taxobox authority new Template:Taxobox end placement Template:Taxobox section subdivision Deng tanaman king gabun Deng non-vascular a tanaman Hepatophyta – deng liverwort Anthocerophyta – deng hornwort Bryophyta – deng moss Vascular plants Lycopodiophyta – deng clubmoss Equisetophyta – deng horsetail Pteridophyta – deng “tutung” pakû Psilotophyta - deng whisk fern Ophioglossophyta – deng adderstongue Seed plants †Pteridospermatophyta - deng seed fern Pinophyta – deng conifer Cycadophyta – deng cycad Ginkgophyta – deng ginkgo Gnetophyta – deng gnetae Magnoliophyta – deng tanaman a manyampagaTemplate:Taxobox end Metung la kareng pekamaragul a grupu da reng mabibye reng Tanaman
agentive-physical-object;['palungpung'];Ing palungpung metung yang uri o categoriang mas maki kaugnayan king pamananam tanaman kesa king maigpit a categoria king botanica o pamanigaral tanaman.
agentive-physical-object;['computer'];Ing computer metung yang maquinang manibala o mag-procesu king informacion o data agpang king grupu da reng utus o instruction.
agentive-physical-object;['asu', 'canis lupus familiaris'];Ing asu metung yang mammal a malyaring sesen at keraklan, maganaka ya kareng tau.
agentive-physical-object;['fungus', 'fungi'];Ing fungus, metung yang eukaryotic a organismung king kilwal ning katawan na maglaso king kayang pamangan.
agentive-physical-object;['pilmihan a tanaman'];Ing pilmihan a tanaman o kabud na pilmihan metung yang tanaman a mabibyeng maygit adwang banwa.
agentive-physical-object;['lemon'];This article is about the fruit.
agentive-physical-object;['calculator'];Ing calculator metung yang kasangkapan a gagamitan para king pamanguenta o pamangarculang pang-matematica.
agentive-physical-object;['pun dutung'];Ing pun dutung metung yang magkaluat a marutung.
agentive-physical-object;['prokaryote'];Deng prokaryote /proʊˈkæriət/) grupu lang organismung alang w:cell nucleus:cell nucleaus (= karyon), o nanu mang organelle o mibabalut membrane.
agentive-physical-object;['mutâ', 'muta'];Ing mutâ, a mayayaus coco-grass, purple nut sedge o red nut sedge, king Ingles metung yang species ning sedge a katutubu king Africa, mauli ampong kalibudtang Europa, ampong mauling Asia.
agentive-physical-object;['arachnid', 'arachnida'];Deng arachnids, Arachnida, metung lang uri da reng animal a en:invertebrate king subphylum a Chelicerata.
agentive-physical-object;['eukaryote', 'eukaryota'];Deng animal, tanaman, fungus, ampong protist ausan dong eukaryote, organismu nung nu ding cells makabalangkas la kareng komplikadung istrukturang atsu king kilub da ring membrane.
agentive-physical-object;['camelina sativa'];Template:Sections Ing Camelina sativa, kebaluan keng English bilang camelina, gold-of-pleasure, o kaya false flax, neng misan wild flax, linseed dodder, German sesame, ampong Siberian oilseed, metung yang maniampagang tanaman keng familiang Brassicaceae nung nu kayabe la reng mustasa, repolyu, rapeseed, broccoli, cauliflower, kale, brussels sprouts.
agentive-physical-object;['trigu'];Ing trigu, wheat king Ingles ampong trigo king Castila, metung yang dikut a tatanám da king mabilug a yatu, at menibat king labuad a Fertile Crescent ning Malapit a Aslagan.
agentive-physical-object;['tau', 'homo sapiens'];== Dalerayan == == Suglung Palwal == MNSU Archaeology Info Chororapithecus abyssinicus Possible human-orangutan split 20 million years ago.
agentive-physical-object;['kambing', 'capra aegagrus hircus'];Ing articulung iti tungkul ya keng matunud a species.
agentive-physical-object;['itu'];Ing Itu o Catfish keng English dakak lang miyayaliwang lupung a mabutul a asan.
agentive-physical-object;['kastanias', 'castanias', 'chestnut'];Ing Kastanias', Chestnut keng English metung yang genus da reng walu o siam a species da reng deciduous pun dutung ampong palungpung keng familiang Fagaceae, katutubu kareng marimla-rimlang labuad ning Pangulung Kabangal ning Yatu.
agentive-physical-object;['basil', 'ocimum basilicum'];Ing Basil, ning Familiang Lamiaceae, metung yang mabayang mababang-daragul a herb.
agentive-physical-object;['payungpayungan'];Ing payungpayungan meutng yang malaman, spore-bearing fruiting body ning metung a fungus, keraklan daragul babao ning gabun o kaya kareng kayang pipanganan antimo ing ing dutung.
agentive-physical-object;['uang'];Ing Uang o mayayaus keng English, Dynastinae o kaya rhinoceros beetles metung lang lalamfamilia ning scarab beetle family.
agentive-physical-object;['agila'];Deng agila mangaragul lang ayup a mandakap a kamaganak da reng balawe ampo reng bwitre.
agentive-physical-object;['acacia'];Ing Acacia metung yang genus ning tanaman ampong pundutungsubfamily Mimosoideae na ning familia Fabaceae, mumunang me tungge king Africa uli ning Swedish botanist Carolus Linnaeus inyang 1773.
agentive-physical-object;['tugak'];Deng tugak la mikasundu deng amphibian nung superorder ya ing Salientia nung nu ya kayabe ing Anura, o nung sub-order ne ning order.
agentive-physical-object;['mammal', 'mammalia'];Deng mammal metung lang taxon da reng animal nung nu la kayabe reng eganaganang tetrapod a alang ebun buak a pusu.
agentive-physical-object;['marjoram', 'oregano'];Ing Marjoram mediu masikan ya panamdam keng dimla a pilmihan a yerba at atin lasang mayumuyumung pine ampong malakalamunding a lasa.
agentive-physical-object;['marjoram', 'oregano'];Ing Oregano o gulgul metung yang species ning Origanum, da reng famili ning mint, katutubu ya king Europa, king Mediterranean labuad ampong mauli ampong Kalibudtarang Asia.
agentive-physical-object;['lavandula angustifolia'];Ing Lavandula angustifolia metung yang manyampagang tanaman keng familaing Lamiaceae, katutubu keng albugang Mediterranean labuad, lalunglaluna king Pyrenees ampong aliwang bunduk king pangulung Espania.
agentive-physical-object;['dill', 'anethum graveolens'];Ing Dill metung yang makuyad a bieng perennial herb.
agentive-physical-object;['balanak', 'mugilidae'];Deng balanak asan lang kayabe king familia Mugilidae ampong orden da reng asan a kapalikpik pagi a mayayakit king mabilug a yatu kareng danuman a atyu bebe dayatmalat a malisangan ampong kasantingan temperatura/pali, at neng kayi, kareng danuman a tabang.
agentive-physical-object;['sibuyas'];Dakal a tanaman keng genus Allium kebaluan la keng mayayaus mung lagyung sibuyas onion keng English, dapot nung lang qualifiers, keraklan ing dalerya na yapin ing Allium cepa.
agentive-physical-object;['kanas', 'canas'];Ing kanas o canas L. metung yang species king genus a Canna, a kayabe king familia Cannaceae, katutubu ya king Caribbean ampo king malisangan o tropical a Americas, a maleparan muring mitatanam antimong tanaman kareng mula o hardin.
agentive-physical-object;['amapola', 'hibiscus mutabilis'];Ing amapola, a Confederate rose cotton rosemallow king Ingles, tanaman yang kilala kareng kayang sampaga.
agentive-physical-object;['actinidia chinensis'];Ing Actinidia chinensis metung yang bungang tanaman at panulung tanaman a katutubu king Tsina.
agentive-physical-object;['sabungsabungan', 'burat asu', 'parangis sabungan'];Ing sabungsabungan, parangis sabungan o burat asu metung yang mapanyakup a species king familiang Poaceae.
agentive-physical-object;['amphibian', 'amphibia'];Deng amphibian metung lang taxon da reng animal nung nu la kayabe reng eganaganang tetrapod a alang ebun a amniotic.
agentive-physical-object;['aluntiang bitsuwelas'];Ing Aluntiang bitsuwelas keng green bean o kaya French beans o Mahune ila reng bubut a bunga na ning metung a bitsuwelas, kayabe no keni reng deng kamangyang, deng hyacinth bean, malapad a bitsuwelas, karaniwan bitsuwelas, nung nu reng butul mayayaus lang string beans king pangulungaslagan ning United States, dapot mayayaus la naman snap beans.
agentive-physical-object;['archaea'];Metung lang maragul a dake da reng organismung mabibye deng Archaea.
agentive-physical-object;['maiz'];Ing articulung iti tungkul ya keng the maize plant.
agentive-physical-object;['kamaru'];Deng kamaru a bibilug king familia Gryllotalpidae, insectu la o ayup-ayupan a maki kabang 3-5 cm.
agentive-physical-object;['babi', 'sus scrofa domestica'];Deng babi, ungulates la a pepatunud da bang maging pikuanan pamangan, balat, ampong makaawig a produktu manibat kanitang minunang panaun.
agentive-physical-object;['langis', 'linasa'];Ing langis o linasa, a sesame king Ingles, metung yang tanaman a manyampaga king genus a Sesamum.
agentive-physical-object;['balimbing', 'averrhoa bilimbi'];Ing Balimbing o Taranati, bantug mu naman bilang bilimbi, bimbli, belimbing, blimbling, biling, cucumber tree o tree sorrel metung yang malapit a kamaganak da reng carambola, ning genus Averrhoa, family Oxalidaceae.
agentive-physical-object;['kampuput'];Ing kampuput, a Arabian jasmine king Ingles, metung yang species ning tanaman a manyampagang katutubu king mauli ampong mauli aslagang Asia.
agentive-physical-object;['lansonis'];Ing lansonis mayayaus ya naman keng amanung English bilang Lansium domesticum, ampong langsat o lanzones, metung yang specie ning tanaman keng familiang Meliaceae.
agentive-physical-object;['mangosteen'];Ing mangosteen metung yang dutung a e milalako bulung, a mabibye kareng malisangan o tropical a lugal.
agentive-physical-object;['kuse'];Ing kuse (Allium tuberosum), a garlic chives o green nira grass king Ingles) ampong kuntsay king Tagalug ampong Cebuanu, metung yang guleng kamaganak ning sibuyas.
agentive-physical-object;['ayang lalaki', 'amaranthus spinosus'];Ing Ayang lalaki, ausan deng spiny amaranth, prickly amaranth o thorny amaranth king Ingles, ampong kulitis king Tagalug.
agentive-physical-object;['labanus'];Para keng aliwang gamit, lawen ye ing Labanus.
agentive-physical-object;['dikut-maria'];Ing dikut-maria metung ya kareng mapilang species king genus Artemisia.
agentive-physical-object;['bani'];Ing bani metung yang is a species ning pun dutung king familiang gisantis, ing Fabaceae, a katutubu king kasantingan klima ampong malisangan a dake ning Asia, kayabe la reng dake ning India, Tsina, Hapon, Malesia, Australia among Kapuluan Pacifico.
agentive-physical-object;['malapalitpit'];Ing malapalitpit metung yang malati anggang kasantingan dagul a pun dutung a deciduous.
agentive-physical-object;['camellia sinensis'];Ing Camellia sinensis ing species ning tanaman nung nu gagawan de ing pikabaluan a inuman a tsa.
agentive-physical-object;['atlantic salmon', 'salmo salar'];Ing Atlantic salmon, kebaluan keng science bilang Salmo salar, metung yang specie ning asan keng familiang Salmonidae, nung nu atiu mayayakit king pangulung Atlantic Kadayatmalatan ampong kareng ilug a mamagus papuntang Atlantic ampong Pacific.
agentive-physical-object;['palungpalungan', 'celosia cristata'];Ing palungpalungan kayanib ya king genus a Celosia, at mayayaus yang palungpalungan uling kawangis ne ning palung ning tatso ing kayang sampaga.
agentive-physical-object;['balasenas', 'solanum melongena'];Template:Mergefrom
agentive-physical-object;['leon', 'panthera leo'];Ing leon metung ya kareng apat a mangaragul a pusa king genus a Panthera, a kayanib king familiang Felidae.
agentive-physical-object;['maragul a auk', 'great auk'];Ing Maragul a Auk o Great Auk Pinguinus impennis, a sadiang kayabe king genus Alca), metung yang ayup a mewalang laganas aniang libutad ning kalabingsiam a siglu o dilanua (19th century).
agentive-physical-object;['tsiko', 'chico'];Ing Tsiko (Manilkara achras [Mill.
agentive-physical-object;['ubingan'];Ing ubingan metung ya kareng mangalating reptile lupisak a makaba iki at mamangan suborder Sauropsida king order a Squamata.
agentive-physical-object;['tukal', 'nelumbo nucifera', 'luke'];Ing tukal o luke, a ausan dang Indian lotus, sacred lotus, bean of India, o kabud namu lotus king Ingles, metung ya kareng adwang species a mabibye king danum king familia family Nelumbonaceae.
agentive-physical-object;['talibatab', 'chiroptera'];Para keng aliwang gamit, lawen ye ing the mammal.Deng talibatab, mammal lang kayabe king order a Chiroptera, nung nu ring pekagamat na megamit la bilang pakpak.
agentive-physical-object;['ongsoy', 'coriander', 'coriandrum sativum'];Template:Nutritional value
agentive-physical-object;['chives', 'allium schoenoprasum'];Ing Chives ila reng pekamalating species na ning sibuyas family Ing Alliaceae, katutubu ya Europa, Asia ampong Pangulung America.
agentive-physical-object;['laya', 'zingiber officinale'];Ing Laya keraklan magagamit ya keng pamaglutu king mabilug a yatu.
agentive-physical-object;['abaka', 'musa textilis'];Ing Abaká, ibat keng Kastila "abacá", o Musa textilis, metung yang specie na ning sagin a katutubu king Filipinas, matalik dagul mu rin king Borneo ampong Sumatra.
agentive-physical-object;['kalantas'];Ing kalantas o calantas metung yang species ning tanaman king familia Meliaceae.
agentive-physical-object;['babagwa'];Ing babagwa metung yang araknidu ning Orden a Araneae.
agentive-physical-object;['malamarine', 'dikut malamarine'];Ing malamarine o dikut malamarine, a ausan dang sensitive plant, humble plant, shameful plant, sleeping grass, o touch-me-not king Ingles, metung yang gagapang a dikut a annual or perennial a maralas dang tatanam uling ketang pamanuklip dang palub deng kayang bulung neng matatagkil la reti, dapot mibubusni lang pasibayu kilub ning pilang minutu.
agentive-physical-object;['tayum', 'indigofera suffruticosa'];Ing tayum o tayung, a maki karaniwang lagyung Añil, Guatemalan indigo, Small-leaved indigo, West Indian indigo, and Wild indigo king Ingles ampong Añil king Castila, metung yang tanaman a manyampaga king familiang Fabaceae, ing familia ning gisantis.
agentive-physical-object;['dalangita'];Template:Mergeto
